,PRODUCT,level_1,PPU
1977,Ciprofloxacin_Eye Dps 0.2% P/F,0.7000000000000001,35.55279999999999
1978,Ciprofloxacin_Eye Dps 0.2% P/F,0.8,39.5692
1979,Ciprofloxacin_Eye Dps 0.2% P/F,0.9,45.244800000000005
1980,Citalopram Hydrob_Liq Spec 10mg/5ml,0.1,1.7205100002000002
1981,Citalopram Hydrob_Liq Spec 10mg/5ml,0.2,1.726071429
1982,Citalopram Hydrob_Liq Spec 10mg/5ml,0.30000000000000004,1.726071429
1983,Citalopram Hydrob_Liq Spec 10mg/5ml,0.4,1.726071429
1984,Citalopram Hydrob_Liq Spec 10mg/5ml,0.5,2.1326357145
1985,Citalopram Hydrob_Liq Spec 10mg/5ml,0.6,2.5438671428000004
1986,Citalopram Hydrob_Liq Spec 10mg/5ml,0.7000000000000001,2.5602021426
1987,Citalopram Hydrob_Liq Spec 10mg/5ml,0.8,3.5193428572000007
1988,Citalopram Hydrob_Liq Spec 10mg/5ml,0.9,4.1696600002
1989,Citalopram Hydrob_Liq Spec 20mg/5ml,0.1,1.3709333334
1990,Citalopram Hydrob_Liq Spec 20mg/5ml,0.2,2.1442666669999997
1991,Citalopram Hydrob_Liq Spec 20mg/5ml,0.30000000000000004,2.1442666669999997
1992,Citalopram Hydrob_Liq Spec 20mg/5ml,0.4,2.2131333334
1993,Citalopram Hydrob_Liq Spec 20mg/5ml,0.5,2.316433333
1994,Citalopram Hydrob_Liq Spec 20mg/5ml,0.6,2.318293333
1995,Citalopram Hydrob_Liq Spec 20mg/5ml,0.7000000000000001,2.3195333330000003
1996,Citalopram Hydrob_Liq Spec 20mg/5ml,0.8,2.3195333330000003
1997,Citalopram Hydrob_Liq Spec 20mg/5ml,0.9,2.3195333330000003
1998,Citrulline_Pdr,0.1,2.24
1999,Citrulline_Pdr,0.2,2.2569
2000,Citrulline_Pdr,0.30000000000000004,2.2569999999999997
2001,Citrulline_Pdr,0.4,2.2569999999999997
2002,Citrulline_Pdr,0.5,2.2569999999999997
2003,Citrulline_Pdr,0.6,2.2569999999999997
2004,Citrulline_Pdr,0.7000000000000001,2.2569999999999997
2005,Citrulline_Pdr,0.8,4.709871795
2006,Citrulline_Pdr,0.9,4.876153846
2007,Clindamycin HCl_Liq Spec 120mg/5ml,0.1,1.104017857
2008,Clindamycin HCl_Liq Spec 120mg/5ml,0.2,1.104017857
2009,Clindamycin HCl_Liq Spec 120mg/5ml,0.30000000000000004,1.104017857
2010,Clindamycin HCl_Liq Spec 120mg/5ml,0.4,1.104017857
2011,Clindamycin HCl_Liq Spec 120mg/5ml,0.5,1.104017857
2012,Clindamycin HCl_Liq Spec 120mg/5ml,0.6,1.104017857
2013,Clindamycin HCl_Liq Spec 120mg/5ml,0.7000000000000001,1.104017857
2014,Clindamycin HCl_Liq Spec 120mg/5ml,0.8,1.104017857
2015,Clindamycin HCl_Liq Spec 120mg/5ml,0.9,1.104017857
2016,Clindamycin HCl_Oral Soln 150mg/5ml,0.1,1.3823552383000002
2017,Clindamycin HCl_Oral Soln 150mg/5ml,0.2,1.6309009526000002
2018,Clindamycin HCl_Oral Soln 150mg/5ml,0.30000000000000004,1.8794466669000003
2019,Clindamycin HCl_Oral Soln 150mg/5ml,0.4,2.1279923812000003
2020,Clindamycin HCl_Oral Soln 150mg/5ml,0.5,2.3765380955
2021,Clindamycin HCl_Oral Soln 150mg/5ml,0.6,2.6250838098
2022,Clindamycin HCl_Oral Soln 150mg/5ml,0.7000000000000001,2.8736295240999996
2023,Clindamycin HCl_Oral Soln 150mg/5ml,0.8,3.1221752384
2024,Clindamycin HCl_Oral Soln 150mg/5ml,0.9,3.3707209526999997
2025,Clindamycin HCl_Oral Soln 75mg/5ml,0.1,0.7203473213
2026,Clindamycin HCl_Oral Soln 75mg/5ml,0.2,0.7948017856
2027,Clindamycin HCl_Oral Soln 75mg/5ml,0.30000000000000004,0.8692562499
2028,Clindamycin HCl_Oral Soln 75mg/5ml,0.4,0.9437107142
2029,Clindamycin HCl_Oral Soln 75mg/5ml,0.5,1.0181651784999999
2030,Clindamycin HCl_Oral Soln 75mg/5ml,0.6,1.0926196428
2031,Clindamycin HCl_Oral Soln 75mg/5ml,0.7000000000000001,1.1670741071
2032,Clindamycin HCl_Oral Soln 75mg/5ml,0.8,1.2415285714
2033,Clindamycin HCl_Oral Soln 75mg/5ml,0.9,1.3159830357
2034,Clindamycin HCl_Oral Susp 150mg/5ml,0.1,1.369047619
2035,Clindamycin HCl_Oral Susp 150mg/5ml,0.2,1.369047619
2036,Clindamycin HCl_Oral Susp 150mg/5ml,0.30000000000000004,1.369047619
2037,Clindamycin HCl_Oral Susp 150mg/5ml,0.4,1.369047619
2038,Clindamycin HCl_Oral Susp 150mg/5ml,0.5,1.369047619
2039,Clindamycin HCl_Oral Susp 150mg/5ml,0.6,1.369047619
2040,Clindamycin HCl_Oral Susp 150mg/5ml,0.7000000000000001,1.369047619
2041,Clindamycin HCl_Oral Susp 150mg/5ml,0.8,1.369047619
2042,Clindamycin HCl_Oral Susp 150mg/5ml,0.9,1.369047619
2043,Clobazam_Liq Spec 100mg/5ml,0.1,0.58
2044,Clobazam_Liq Spec 100mg/5ml,0.2,0.58
2045,Clobazam_Liq Spec 100mg/5ml,0.30000000000000004,0.58
2046,Clobazam_Liq Spec 100mg/5ml,0.4,0.58
2047,Clobazam_Liq Spec 100mg/5ml,0.5,0.58
2048,Clobazam_Liq Spec 100mg/5ml,0.6,0.5906666665999999
2049,Clobazam_Liq Spec 100mg/5ml,0.7000000000000001,0.6013333331999999
2050,Clobazam_Liq Spec 100mg/5ml,0.8,0.6119999998
2051,Clobazam_Liq Spec 100mg/5ml,0.9,0.6226666664
2052,Clobazam_Liq Spec 10mg/5ml,0.1,0.5599333329999999
2053,Clobazam_Liq Spec 10mg/5ml,0.2,0.633316667
2054,Clobazam_Liq Spec 10mg/5ml,0.30000000000000004,0.6333333329999999
2055,Clobazam_Liq Spec 10mg/5ml,0.4,0.6333333329999999
2056,Clobazam_Liq Spec 10mg/5ml,0.5,0.63334
2057,Clobazam_Liq Spec 10mg/5ml,0.6,0.65
2058,Clobazam_Liq Spec 10mg/5ml,0.7000000000000001,0.65
2059,Clobazam_Liq Spec 10mg/5ml,0.8,0.92466
2060,Clobazam_Liq Spec 10mg/5ml,0.9,1.03542
2061,Clobazam_Liq Spec 1mg/5ml,0.1,1.15868
2062,Clobazam_Liq Spec 1mg/5ml,0.2,1.54488
2063,Clobazam_Liq Spec 1mg/5ml,0.30000000000000004,1.5449
2064,Clobazam_Liq Spec 1mg/5ml,0.4,1.5449
2065,Clobazam_Liq Spec 1mg/5ml,0.5,1.5449
2066,Clobazam_Liq Spec 1mg/5ml,0.6,1.5449
2067,Clobazam_Liq Spec 1mg/5ml,0.7000000000000001,1.5449
2068,Clobazam_Liq Spec 1mg/5ml,0.8,1.5449
2069,Clobazam_Liq Spec 1mg/5ml,0.9,1.5449
2070,Clobazam_Liq Spec 2.5mg/5ml,0.1,0.61944
2071,Clobazam_Liq Spec 2.5mg/5ml,0.2,0.75004
2072,Clobazam_Liq Spec 2.5mg/5ml,0.30000000000000004,0.95689
2073,Clobazam_Liq Spec 2.5mg/5ml,0.4,1.0625
2074,Clobazam_Liq Spec 2.5mg/5ml,0.5,1.47525
2075,Clobazam_Liq Spec 2.5mg/5ml,0.6,1.8215999999999997
2076,Clobazam_Liq Spec 2.5mg/5ml,0.7000000000000001,1.9811
2077,Clobazam_Liq Spec 2.5mg/5ml,0.8,2.1719999999999997
2078,Clobazam_Liq Spec 2.5mg/5ml,0.9,3.19858
2079,Clobazam_Liq Spec 25mg/5ml,0.1,0.5364
2080,Clobazam_Liq Spec 25mg/5ml,0.2,0.7502
2081,Clobazam_Liq Spec 25mg/5ml,0.30000000000000004,1.0316294638999999
2082,Clobazam_Liq Spec 25mg/5ml,0.4,1.0847375000000001
2083,Clobazam_Liq Spec 25mg/5ml,0.5,1.304253125
2084,Clobazam_Liq Spec 25mg/5ml,0.6,1.37915
2085,Clobazam_Liq Spec 25mg/5ml,0.7000000000000001,1.4923
2086,Clobazam_Liq Spec 25mg/5ml,0.8,1.4923
2087,Clobazam_Liq Spec 25mg/5ml,0.9,2.5836
2088,Clobazam_Liq Spec 2mg/5ml,0.1,1.1487633331
2089,Clobazam_Liq Spec 2mg/5ml,0.2,1.3296999997999999
2090,Clobazam_Liq Spec 2mg/5ml,0.30000000000000004,1.4160633333000001
2091,Clobazam_Liq Spec 2mg/5ml,0.4,1.7406066664000002
2092,Clobazam_Liq Spec 2mg/5ml,0.5,1.8552916665
2093,Clobazam_Liq Spec 2mg/5ml,0.6,1.87725
2094,Clobazam_Liq Spec 2mg/5ml,0.7000000000000001,1.87725
2095,Clobazam_Liq Spec 2mg/5ml,0.8,1.9457599998000001
2096,Clobazam_Liq Spec 2mg/5ml,0.9,2.6358633329999996
2097,Clobazam_Liq Spec 500mcg/5ml,0.1,1.2787505552
2098,Clobazam_Liq Spec 500mcg/5ml,0.2,1.3712777776
2099,Clobazam_Liq Spec 500mcg/5ml,0.30000000000000004,1.3941
2100,Clobazam_Liq Spec 500mcg/5ml,0.4,1.3941
2101,Clobazam_Liq Spec 500mcg/5ml,0.5,1.3941
2102,Clobazam_Liq Spec 500mcg/5ml,0.6,1.3941
2103,Clobazam_Liq Spec 500mcg/5ml,0.7000000000000001,1.3941
2104,Clobazam_Liq Spec 500mcg/5ml,0.8,1.3941
2105,Clobazam_Liq Spec 500mcg/5ml,0.9,1.4914844444
2106,Clobazam_Liq Spec 5mg/5ml,0.1,0.5399999998
2107,Clobazam_Liq Spec 5mg/5ml,0.2,0.6
2108,Clobazam_Liq Spec 5mg/5ml,0.30000000000000004,0.6
2109,Clobazam_Liq Spec 5mg/5ml,0.4,0.6
2110,Clobazam_Liq Spec 5mg/5ml,0.5,0.6
2111,Clobazam_Liq Spec 5mg/5ml,0.6,0.6
2112,Clobazam_Liq Spec 5mg/5ml,0.7000000000000001,0.7869999999999995
2113,Clobazam_Liq Spec 5mg/5ml,0.8,1.1336933332
2114,Clobazam_Liq Spec 5mg/5ml,0.9,1.304933333
2115,Clobet .05% Oint 25%/Coal Tar5%/WSP_Oint,0.1,0.69635
2116,Clobet .05% Oint 25%/Coal Tar5%/WSP_Oint,0.2,0.69635
2117,Clobet .05% Oint 25%/Coal Tar5%/WSP_Oint,0.30000000000000004,0.69635
2118,Clobet .05% Oint 25%/Coal Tar5%/WSP_Oint,0.4,0.7536820000000001
2119,Clobet .05% Oint 25%/Coal Tar5%/WSP_Oint,0.5,0.83968
2120,Clobet .05% Oint 25%/Coal Tar5%/WSP_Oint,0.6,1.1224719999999997
2121,Clobet .05% Oint 25%/Coal Tar5%/WSP_Oint,0.7000000000000001,1.527039999999999
2122,Clobet .05% Oint 25%/Coal Tar5%/WSP_Oint,0.8,2.175160000000001
2123,Clobet .05% Oint 25%/Coal Tar5%/WSP_Oint,0.9,2.7609600000000003
2124,Clobet But_Eye Dps 0.1%,0.1,10.578800000000001
2125,Clobet But_Eye Dps 0.1%,0.2,12.0296
2126,Clobet But_Eye Dps 0.1%,0.30000000000000004,13.480400000000001
2127,Clobet But_Eye Dps 0.1%,0.4,15.022400000000001
2128,Clobet But_Eye Dps 0.1%,0.5,16.61
2129,Clobet But_Eye Dps 0.1%,0.6,18.197599999999998
2130,Clobet But_Eye Dps 0.1%,0.7000000000000001,19.6124
2131,Clobet But_Eye Dps 0.1%,0.8,20.681600000000003
2132,Clobet But_Eye Dps 0.1%,0.9,21.7508
2133,Clobetasol 0.05%/Crm 10%/Unguentum M_Crm,0.1,1.343766667
2134,Clobetasol 0.05%/Crm 10%/Unguentum M_Crm,0.2,1.343766667
2135,Clobetasol 0.05%/Crm 10%/Unguentum M_Crm,0.30000000000000004,1.343766667
2136,Clobetasol 0.05%/Crm 10%/Unguentum M_Crm,0.4,1.343766667
2137,Clobetasol 0.05%/Crm 10%/Unguentum M_Crm,0.5,1.343766667
2138,Clobetasol 0.05%/Crm 10%/Unguentum M_Crm,0.6,1.343766667
2139,Clobetasol 0.05%/Crm 10%/Unguentum M_Crm,0.7000000000000001,1.343766667
2140,Clobetasol 0.05%/Crm 10%/Unguentum M_Crm,0.8,1.343766667
2141,Clobetasol 0.05%/Crm 10%/Unguentum M_Crm,0.9,1.4053833334999999
2142,Clobetasol 0.05%/Crm 30%/Aq_Crm,0.1,4.0778
2143,Clobetasol 0.05%/Crm 30%/Aq_Crm,0.2,4.0778
2144,Clobetasol 0.05%/Crm 30%/Aq_Crm,0.30000000000000004,4.0778
2145,Clobetasol 0.05%/Crm 30%/Aq_Crm,0.4,4.0778
2146,Clobetasol 0.05%/Crm 30%/Aq_Crm,0.5,4.0778
2147,Clobetasol 0.05%/Crm 30%/Aq_Crm,0.6,4.0778
2148,Clobetasol 0.05%/Crm 30%/Aq_Crm,0.7000000000000001,4.0778
2149,Clobetasol 0.05%/Crm 30%/Aq_Crm,0.8,4.0778
2150,Clobetasol 0.05%/Crm 30%/Aq_Crm,0.9,4.0778
2151,Clobetasol 0.05%/Crm 50%/Unguentum M_Crm,0.1,1.4969999999999999
2152,Clobetasol 0.05%/Crm 50%/Unguentum M_Crm,0.2,1.4969999999999999
2153,Clobetasol 0.05%/Crm 50%/Unguentum M_Crm,0.30000000000000004,1.4969999999999999
2154,Clobetasol 0.05%/Crm 50%/Unguentum M_Crm,0.4,1.4969999999999999
2155,Clobetasol 0.05%/Crm 50%/Unguentum M_Crm,0.5,1.4969999999999999
2156,Clobetasol 0.05%/Crm 50%/Unguentum M_Crm,0.6,1.4969999999999999
2157,Clobetasol 0.05%/Crm 50%/Unguentum M_Crm,0.7000000000000001,1.4969999999999999
2158,Clobetasol 0.05%/Crm 50%/Unguentum M_Crm,0.8,1.4969999999999999
2159,Clobetasol 0.05%/Crm 50%/Unguentum M_Crm,0.9,1.4969999999999999
2160,Clobetasol 0.05%/Oint10%/Unguentum M_Crm,0.1,2.75
2161,Clobetasol 0.05%/Oint10%/Unguentum M_Crm,0.2,2.75
2162,Clobetasol 0.05%/Oint10%/Unguentum M_Crm,0.30000000000000004,2.75
2163,Clobetasol 0.05%/Oint10%/Unguentum M_Crm,0.4,2.75
2164,Clobetasol 0.05%/Oint10%/Unguentum M_Crm,0.5,2.75
2165,Clobetasol 0.05%/Oint10%/Unguentum M_Crm,0.6,2.75
2166,Clobetasol 0.05%/Oint10%/Unguentum M_Crm,0.7000000000000001,2.75
2167,Clobetasol 0.05%/Oint10%/Unguentum M_Crm,0.8,2.75
2168,Clobetasol 0.05%/Oint10%/Unguentum M_Crm,0.9,2.75
2169,Clobetasol Prop 0.05% 10%/WSP_Oint,0.1,0.7678
2170,Clobetasol Prop 0.05% 10%/WSP_Oint,0.2,0.7678
2171,Clobetasol Prop 0.05% 10%/WSP_Oint,0.30000000000000004,0.7951566665
2172,Clobetasol Prop 0.05% 10%/WSP_Oint,0.4,0.80648
2173,Clobetasol Prop 0.05% 10%/WSP_Oint,0.5,0.9984483335000001
2174,Clobetasol Prop 0.05% 10%/WSP_Oint,0.6,1.14036
2175,Clobetasol Prop 0.05% 10%/WSP_Oint,0.7000000000000001,1.3182166665000001
2176,Clobetasol Prop 0.05% 10%/WSP_Oint,0.8,1.385566667
2177,Clobetasol Prop 0.05% 10%/WSP_Oint,0.9,1.4189
2178,Clobetasol Prop 0.05% 20%/WSP_Oint,0.1,0.8312639999999999
2179,Clobetasol Prop 0.05% 20%/WSP_Oint,0.2,0.971892
2180,Clobetasol Prop 0.05% 20%/WSP_Oint,0.30000000000000004,1.1355400000000002
2181,Clobetasol Prop 0.05% 20%/WSP_Oint,0.4,1.2858800000000001
2182,Clobetasol Prop 0.05% 20%/WSP_Oint,0.5,1.425
2183,Clobetasol Prop 0.05% 20%/WSP_Oint,0.6,2.7116666663999998
2184,Clobetasol Prop 0.05% 20%/WSP_Oint,0.7000000000000001,3.0333333330000003
2185,Clobetasol Prop 0.05% 20%/WSP_Oint,0.8,3.1355999998
2186,Clobetasol Prop 0.05% 20%/WSP_Oint,0.9,3.2889999999999997
2187,Clobetasol Prop 0.05% 25%/WSP_Crm,0.1,1.39
2188,Clobetasol Prop 0.05% 25%/WSP_Crm,0.2,1.39
2189,Clobetasol Prop 0.05% 25%/WSP_Crm,0.30000000000000004,1.39
2190,Clobetasol Prop 0.05% 25%/WSP_Crm,0.4,1.39
2191,Clobetasol Prop 0.05% 25%/WSP_Crm,0.5,1.39
2192,Clobetasol Prop 0.05% 25%/WSP_Crm,0.6,1.39
2193,Clobetasol Prop 0.05% 25%/WSP_Crm,0.7000000000000001,1.39
2194,Clobetasol Prop 0.05% 25%/WSP_Crm,0.8,1.39
2195,Clobetasol Prop 0.05% 25%/WSP_Crm,0.9,1.39
2196,Clobetasol Prop 0.05% 25%/WSP_Oint,0.1,1.348192
2197,Clobetasol Prop 0.05% 25%/WSP_Oint,0.2,1.8906
2198,Clobetasol Prop 0.05% 25%/WSP_Oint,0.30000000000000004,2.201
2199,Clobetasol Prop 0.05% 25%/WSP_Oint,0.4,2.201
2200,Clobetasol Prop 0.05% 25%/WSP_Oint,0.5,2.201
2201,Clobetasol Prop 0.05% 25%/WSP_Oint,0.6,3.8052399999999995
2202,Clobetasol Prop 0.05% 25%/WSP_Oint,0.7000000000000001,4.26828
2203,Clobetasol Prop 0.05% 25%/WSP_Oint,0.8,4.31416
2204,Clobetasol Prop 0.05% 25%/WSP_Oint,0.9,4.56216
2205,Clobetasol Prop 0.05% 50%/WSP_Oint,0.1,1.29217
2206,Clobetasol Prop 0.05% 50%/WSP_Oint,0.2,1.8367200000000001
2207,Clobetasol Prop 0.05% 50%/WSP_Oint,0.30000000000000004,2.1924300000000003
2208,Clobetasol Prop 0.05% 50%/WSP_Oint,0.4,2.3114
2209,Clobetasol Prop 0.05% 50%/WSP_Oint,0.5,2.312
2210,Clobetasol Prop 0.05% 50%/WSP_Oint,0.6,2.312
2211,Clobetasol Prop 0.05% 50%/WSP_Oint,0.7000000000000001,2.513839999999999
2212,Clobetasol Prop 0.05% 50%/WSP_Oint,0.8,3.119360000000001
2213,Clobetasol Prop 0.05% 50%/WSP_Oint,0.9,3.38764
2214,Clobetasol.05%/25%/Dithranol.05/WSP_Oint,0.1,2.2638
2215,Clobetasol.05%/25%/Dithranol.05/WSP_Oint,0.2,2.2638
2216,Clobetasol.05%/25%/Dithranol.05/WSP_Oint,0.30000000000000004,2.2638
2217,Clobetasol.05%/25%/Dithranol.05/WSP_Oint,0.4,2.2638
2218,Clobetasol.05%/25%/Dithranol.05/WSP_Oint,0.5,2.2638
2219,Clobetasol.05%/25%/Dithranol.05/WSP_Oint,0.6,2.2638
2220,Clobetasol.05%/25%/Dithranol.05/WSP_Oint,0.7000000000000001,2.2638
2221,Clobetasol.05%/25%/Dithranol.05/WSP_Oint,0.8,2.2638
2222,Clobetasol.05%/25%/Dithranol.05/WSP_Oint,0.9,2.2638
2223,Clobetasol.05%/25%Cetomacrogol_Crm(ForA),0.1,3.427
2224,Clobetasol.05%/25%Cetomacrogol_Crm(ForA),0.2,3.427
2225,Clobetasol.05%/25%Cetomacrogol_Crm(ForA),0.30000000000000004,3.4270000000000005
2226,Clobetasol.05%/25%Cetomacrogol_Crm(ForA),0.4,3.427
2227,Clobetasol.05%/25%Cetomacrogol_Crm(ForA),0.5,3.427
2228,Clobetasol.05%/25%Cetomacrogol_Crm(ForA),0.6,3.4612833334
2229,Clobetasol.05%/25%Cetomacrogol_Crm(ForA),0.7000000000000001,3.4955666668000003
2230,Clobetasol.05%/25%Cetomacrogol_Crm(ForA),0.8,3.5298500001999997
2231,Clobetasol.05%/25%Cetomacrogol_Crm(ForA),0.9,3.5641333336
2232,Clofazimine_Cap 100mg,0.1,2.3870000000000005
2233,Clofazimine_Cap 100mg,0.2,3.5115
2234,Clofazimine_Cap 100mg,0.30000000000000004,3.6137
2235,Clofazimine_Cap 100mg,0.4,4.8125
2236,Clofazimine_Cap 100mg,0.5,4.815535714499999
2237,Clofazimine_Cap 100mg,0.6,4.9325
2238,Clofazimine_Cap 100mg,0.7000000000000001,5.763999999699998
2239,Clofazimine_Cap 100mg,0.8,7.6008571432
2240,Clofazimine_Cap 100mg,0.9,7.938214286
2241,Clofazimine_Cap 50mg,0.1,3.848833333
2242,Clofazimine_Cap 50mg,0.2,3.848833333
2243,Clofazimine_Cap 50mg,0.30000000000000004,3.848833333
2244,Clofazimine_Cap 50mg,0.4,3.848833333
2245,Clofazimine_Cap 50mg,0.5,3.848833333
2246,Clofazimine_Cap 50mg,0.6,3.848833333
2247,Clofazimine_Cap 50mg,0.7000000000000001,3.848833333
2248,Clofazimine_Cap 50mg,0.8,3.848833333
2249,Clofazimine_Cap 50mg,0.9,3.848833333
2250,Clomipramine HCl_Oral Soln 50mg/5ml,0.1,0.712793
2251,Clomipramine HCl_Oral Soln 50mg/5ml,0.2,0.78164
2252,Clomipramine HCl_Oral Soln 50mg/5ml,0.30000000000000004,0.7943
2253,Clomipramine HCl_Oral Soln 50mg/5ml,0.4,0.8440400000000001
2254,Clomipramine HCl_Oral Soln 50mg/5ml,0.5,0.8868100000000001
2255,Clomipramine HCl_Oral Soln 50mg/5ml,0.6,0.9322760000000001
2256,Clomipramine HCl_Oral Soln 50mg/5ml,0.7000000000000001,1.0067240000000002
2257,Clomipramine HCl_Oral Soln 50mg/5ml,0.8,1.05494
2258,Clomipramine HCl_Oral Soln 50mg/5ml,0.9,1.05494
2259,Clonazepam_Dps 2.5mg/1ml S/F,0.1,3.2817000000000003
2260,Clonazepam_Dps 2.5mg/1ml S/F,0.2,5.651400000000001
2261,Clonazepam_Dps 2.5mg/1ml S/F,0.30000000000000004,8.0211
2262,Clonazepam_Dps 2.5mg/1ml S/F,0.4,9.0242
2263,Clonazepam_Dps 2.5mg/1ml S/F,0.5,9.344000000000001
2264,Clonazepam_Dps 2.5mg/1ml S/F,0.6,9.6638
2265,Clonazepam_Dps 2.5mg/1ml S/F,0.7000000000000001,10.186599999999999
2266,Clonazepam_Dps 2.5mg/1ml S/F,0.8,11.115400000000001
2267,Clonazepam_Dps 2.5mg/1ml S/F,0.9,12.0442
2268,Clonazepam_Liq Spec 1.25mg/5ml,0.1,35.36
2269,Clonazepam_Liq Spec 1.25mg/5ml,0.2,35.36
2270,Clonazepam_Liq Spec 1.25mg/5ml,0.30000000000000004,35.36
2271,Clonazepam_Liq Spec 1.25mg/5ml,0.4,35.36
2272,Clonazepam_Liq Spec 1.25mg/5ml,0.5,35.36
2273,Clonazepam_Liq Spec 1.25mg/5ml,0.6,35.36
2274,Clonazepam_Liq Spec 1.25mg/5ml,0.7000000000000001,35.36
2275,Clonazepam_Liq Spec 1.25mg/5ml,0.8,35.36
2276,Clonazepam_Liq Spec 1.25mg/5ml,0.9,35.36
2277,Clonazepam_Liq Spec 12.5mg/5ml,0.1,4.77
2278,Clonazepam_Liq Spec 12.5mg/5ml,0.2,4.77
2279,Clonazepam_Liq Spec 12.5mg/5ml,0.30000000000000004,4.77
2280,Clonazepam_Liq Spec 12.5mg/5ml,0.4,4.77
2281,Clonazepam_Liq Spec 12.5mg/5ml,0.5,4.77
2282,Clonazepam_Liq Spec 12.5mg/5ml,0.6,4.77
2283,Clonazepam_Liq Spec 12.5mg/5ml,0.7000000000000001,4.77
2284,Clonazepam_Liq Spec 12.5mg/5ml,0.8,5.15
2285,Clonazepam_Liq Spec 12.5mg/5ml,0.9,6.26816
2286,Clonazepam_Liq Spec 125mcg/5ml,0.1,0.9066833329999999
2287,Clonazepam_Liq Spec 125mcg/5ml,0.2,0.999783333
2288,Clonazepam_Liq Spec 125mcg/5ml,0.30000000000000004,1.3420333330000003
2289,Clonazepam_Liq Spec 125mcg/5ml,0.4,1.9006
2290,Clonazepam_Liq Spec 125mcg/5ml,0.5,2.6892
2291,Clonazepam_Liq Spec 125mcg/5ml,0.6,3.465
2292,Clonazepam_Liq Spec 125mcg/5ml,0.7000000000000001,3.53355
2293,Clonazepam_Liq Spec 125mcg/5ml,0.8,4.3039
2294,Clonazepam_Liq Spec 125mcg/5ml,0.9,4.3039
2295,Clonazepam_Liq Spec 2.5mg/5ml,0.1,0.724733333
2296,Clonazepam_Liq Spec 2.5mg/5ml,0.2,0.724733333
2297,Clonazepam_Liq Spec 2.5mg/5ml,0.30000000000000004,0.724733333
2298,Clonazepam_Liq Spec 2.5mg/5ml,0.4,0.724733333
2299,Clonazepam_Liq Spec 2.5mg/5ml,0.5,0.724733333
2300,Clonazepam_Liq Spec 2.5mg/5ml,0.6,0.724733333
2301,Clonazepam_Liq Spec 2.5mg/5ml,0.7000000000000001,0.724733333
2302,Clonazepam_Liq Spec 2.5mg/5ml,0.8,0.724733333
2303,Clonazepam_Liq Spec 2.5mg/5ml,0.9,0.724733333
2304,Clonazepam_Liq Spec 200mcg/5ml,0.1,0.9695400003000001
2305,Clonazepam_Liq Spec 200mcg/5ml,0.2,1.1318133336
2306,Clonazepam_Liq Spec 200mcg/5ml,0.30000000000000004,1.2940866669000002
2307,Clonazepam_Liq Spec 200mcg/5ml,0.4,1.4563600002000001
2308,Clonazepam_Liq Spec 200mcg/5ml,0.5,1.6186333335
2309,Clonazepam_Liq Spec 200mcg/5ml,0.6,1.7809066668
2310,Clonazepam_Liq Spec 200mcg/5ml,0.7000000000000001,1.9431800001000001
2311,Clonazepam_Liq Spec 200mcg/5ml,0.8,2.1054533334000003
2312,Clonazepam_Liq Spec 200mcg/5ml,0.9,2.2677266667000002
2313,Clonazepam_Liq Spec 250mcg/5ml,0.1,1.03
2314,Clonazepam_Liq Spec 250mcg/5ml,0.2,1.1653
2315,Clonazepam_Liq Spec 250mcg/5ml,0.30000000000000004,1.363673469
2316,Clonazepam_Liq Spec 250mcg/5ml,0.4,1.6533
2317,Clonazepam_Liq Spec 250mcg/5ml,0.5,2.1125
2318,Clonazepam_Liq Spec 250mcg/5ml,0.6,2.544
2319,Clonazepam_Liq Spec 250mcg/5ml,0.7000000000000001,3.3556
2320,Clonazepam_Liq Spec 250mcg/5ml,0.8,4.2343
2321,Clonazepam_Liq Spec 250mcg/5ml,0.9,6.7772
2322,Clonazepam_Liq Spec 2mg/5ml,0.1,0.696586667
2323,Clonazepam_Liq Spec 2mg/5ml,0.2,0.7224
2324,Clonazepam_Liq Spec 2mg/5ml,0.30000000000000004,0.7224
2325,Clonazepam_Liq Spec 2mg/5ml,0.4,0.7224
2326,Clonazepam_Liq Spec 2mg/5ml,0.5,0.9102
2327,Clonazepam_Liq Spec 2mg/5ml,0.6,1.6497135357999986
2328,Clonazepam_Liq Spec 2mg/5ml,0.7000000000000001,2.6722181817999973
2329,Clonazepam_Liq Spec 2mg/5ml,0.8,3.851789090800011
2330,Clonazepam_Liq Spec 2mg/5ml,0.9,7.0902
2331,Clonazepam_Liq Spec 3.75mg/5ml,0.1,0.921923077
2332,Clonazepam_Liq Spec 3.75mg/5ml,0.2,0.921923077
2333,Clonazepam_Liq Spec 3.75mg/5ml,0.30000000000000004,0.921923077
2334,Clonazepam_Liq Spec 3.75mg/5ml,0.4,0.921923077
2335,Clonazepam_Liq Spec 3.75mg/5ml,0.5,0.921923077
2336,Clonazepam_Liq Spec 3.75mg/5ml,0.6,0.921923077
2337,Clonazepam_Liq Spec 3.75mg/5ml,0.7000000000000001,0.921923077
2338,Clonazepam_Liq Spec 3.75mg/5ml,0.8,0.921923077
2339,Clonazepam_Liq Spec 3.75mg/5ml,0.9,0.921923077
2340,Clonazepam_Liq Spec 500mcg/5ml,0.1,0.4163
2341,Clonazepam_Liq Spec 500mcg/5ml,0.2,0.4633
2342,Clonazepam_Liq Spec 500mcg/5ml,0.30000000000000004,0.4633333329999999
