Date,supplier,bnf_name,bnf_code,id,non_availdt,Items,actual_Cost
2019-04-01,EMIS,Surg Suture W1615T Ethilon Non-Absorb Ster Polyam 6 Monof,20110000260,7291711000001104,2019-02-01,5,7.89723
2019-04-01,TPP,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,1,2.66959
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,5,19.10827
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,5,19.05867
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,5,19.10827
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,4,19.095869999999998
2019-04-01,EMIS,Kliniderm fiber cmc 10cm x 10cm Wound Dress Protease Matrix,20031700246,32803511000001103,2019-06-01,1,6.60891
2019-04-01,EMIS,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,1,2.65719
2019-04-01,TPP,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,1,2.65719
2019-04-01,EMIS,Otovent Inflation Dev Auto,21012300100,3427111000001105,2019-02-01,5,22.82461
2019-04-01,Vision,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,1,2.66959
2019-04-01,Vision,Fluphenazine Decan_Inj 25mg/ml 2ml Amp,0402020L0AAADAD,36058711000001105,2019-05-22,1,20.6567
2019-04-01,TPP,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,4,5.43515
2019-04-01,TPP,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,3,5.43515
2019-04-01,EMIS,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,5,5.43515
2019-04-01,TPP,Nifedipine_Cap 5mg,0206020R0AAAAAA,319222004,2019-02-18,1,0.40971
2019-04-01,TPP,Midazolam_Oromuc Soln 5mg/1ml Pfos S/F,0408020W0AAABAB,17021011000001101,2016-12-12,1,99.41314
2019-04-01,TPP,Emedastine_Eye Dps 0.5mg/ml,1104020X0AAAAAA,330543002,2017-04-30,1,6.80402
2019-04-01,TPP,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,106.39368
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,4,19.095869999999998
2019-04-01,EMIS,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,2,5.43515
2019-04-01,TPP,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,5,5.43515
2019-04-01,EMIS,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,4,5.43515
2019-04-01,TPP,Diamorph HCl_Inj 5mg Vl (Dry),0407020K0AAEFEF,16073811000001106,2018-04-11,1,12.8245
2019-04-01,TPP,Allevyn Gentle 5cm x 5cm Wound Dress Soft Polymer,20031600060,13117211000001108,2019-03-01,1,6.05146
2019-04-01,EMIS,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,4,5.62097
2019-04-01,TPP,Otovent Inflation Dev Auto,21012300100,3427111000001105,2019-02-01,5,22.81221
2019-04-01,TPP,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,5,5.62097
2019-04-01,EMIS,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,3,5.62097
2019-04-01,EMIS,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,5,5.62097
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,5,19.09587
2019-04-01,Microtest,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,1,2.66959
2019-04-01,Microtest,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,1,2.65719
2019-04-01,EMIS,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,3,5.43515
2019-04-01,TPP,Otovent Inflation Dev Auto,21012300100,3427111000001105,2019-02-01,5,22.82461
2019-04-01,TPP,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,4,5.62097
2019-04-01,TPP,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,6,6.52219
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,6,22.92992
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,5,22.89272
2019-04-01,TPP,Sod Cit_Gran Sach 4g,0704030J0AAAIAI,4638611000001101,2005-09-01,1,3.37569
2019-04-01,Vision,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,127.64188000000001
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,5,22.91752
2019-04-01,EMIS,Midazolam_Oromuc Soln 5mg/1ml Pfos S/F,0408020W0AAABAB,17021011000001101,2016-12-12,2,119.28011000000001
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,4,22.90512
2019-04-01,EMIS,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,5,6.74517
2019-04-01,TPP,Allevyn Gentle 5cm x 5cm Wound Dress Soft Polymer,20031600060,13117211000001108,2019-03-01,1,7.25927
2019-04-01,TPP,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,127.52948
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,4,22.90512
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,3,22.88032
2019-04-01,EMIS,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,6,6.74517
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,3,22.89272
2019-04-01,EMIS,Nifedipine_Cap 10mg,0206020R0AAABAB,319223009,2019-03-18,1,0.56765
2019-04-01,TPP,Nifedipine_Cap 5mg,0206020R0AAAAAA,319222004,2019-02-18,1,0.46545
2019-04-01,EMIS,Surg Suture W1615T Ethilon Non-Absorb Ster Polyam 6 Monof,20110000260,7291711000001104,2019-02-01,6,9.47668
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,2,22.880319999999998
2019-04-01,EMIS,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,6,6.52219
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,6,22.92992
2019-04-01,TPP,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,127.64188000000001
2019-04-01,EMIS,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,127.64188000000001
2019-04-01,EMIS,Surg Suture W1615T Ethilon Non-Absorb Ster Polyam 6 Monof,20110000260,7291711000001104,2019-02-01,5,9.46739
2019-04-01,EMIS,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,4,6.74517
2019-04-01,EMIS,Otovent Inflation Dev Auto,21012300100,3427111000001105,2019-02-01,3,27.352339999999998
2019-04-01,EMIS,Midazolam_OromucSoln 7.5mg/1.5mlPfos S/F,0408020W0AAACAC,17021111000001100,2016-12-12,2,124.15781000000001
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,5,22.91752
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,6,26.73918
2019-04-01,EMIS,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,2,7.609209999999999
2019-04-01,TPP,Donepezil HCl_Orodisper Tab 10mg,0411000D0AAAIAI,20346711000001101,2018-10-29,1,2.08206
2019-04-01,EMIS,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,7,7.86936
2019-04-01,EMIS,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,2,7.9724699999999995
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,7,26.75157
2019-04-01,TPP,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,7,7.60922
2019-04-01,EMIS,Nifedipine_Cap 10mg,0206020R0AAABAB,319223009,2019-03-18,1,0.64198
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,5,26.726770000000002
2019-04-01,EMIS,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,6,7.86936
2019-04-01,EMIS,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,4,7.86936
2019-04-01,TPP,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,6,7.86936
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,7,26.75157
2019-04-01,EMIS,Surg Suture W1615T Ethilon Non-Absorb Ster Polyam 6 Monof,20110000260,7291711000001104,2019-02-01,7,11.05613
2019-04-01,TPP,Donepezil HCl_Orodisper Tab 10mg,0411000D0AAAIAI,20346711000001101,2018-10-29,1,1.48745
2019-04-01,EMIS,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,6,7.60921
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,4,26.71437
2019-04-01,EMIS,Otovent Inflation Dev Auto,21012300100,3427111000001105,2019-02-01,4,31.86766
2019-04-01,TPP,Donepezil HCl_Orodisper Tab 10mg,0411000D0AAAIAI,20346711000001101,2018-10-29,1,4.98081
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,7,30.56083
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,2,30.49883
2019-04-01,TPP,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,8,8.69625
2019-04-01,EMIS,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,8,8.99355
2019-04-01,Vision,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,170.04758
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,7,30.56083
2019-04-01,EMIS,Midazolam_Oromuc Soln 5mg/1ml Pfos S/F,0408020W0AAABAB,17021011000001101,2016-12-12,2,158.89855
2019-04-01,EMIS,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,170.04758
2019-04-01,TPP,Midazolam_OromucSoln 2.5mg/0.5mlPfos S/F,0408020W0AAAAAA,17020911000001109,2016-12-12,1,152.38254
2019-04-01,TPP,Midazolam_Oromuc Soln 5mg/1ml Pfos S/F,0408020W0AAABAB,17021011000001101,2016-12-12,2,158.89855
2019-04-01,TPP,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,1,170.03518
2019-04-01,TPP,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,170.04758
2019-04-01,EMIS,Midazolam_OromucSoln 7.5mg/1.5mlPfos S/F,0408020W0AAACAC,17021111000001100,2016-12-12,1,165.38975
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,5,30.53602
2019-04-01,Vision,Midazolam_Oromuc Soln 5mg/1ml Pfos S/F,0408020W0AAABAB,17021011000001101,2016-12-12,2,158.89855
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,5,30.53603
2019-04-01,EMIS,Midazolam_OromucSoln 2.5mg/0.5mlPfos S/F,0408020W0AAAAAA,17020911000001109,2016-12-12,2,152.39494
2019-04-01,TPP,Midazolam_OromucSoln 7.5mg/1.5mlPfos S/F,0408020W0AAACAC,17021111000001100,2016-12-12,1,165.38975
2019-04-01,TPP,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,170.03518
2019-04-01,EMIS,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,6,8.99356
2019-04-01,EMIS,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,1,170.03518
2019-04-01,EMIS,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,170.02278
2019-04-01,TPP,Silver Nit Caustic_Applic 75%,1307000Q0AAACAC,4870811000001105,2011-09-21,2,3.5584
2019-04-01,EMIS,Midazolam_Oromuc Soln 5mg/1ml Pfos S/F,0408020W0AAABAB,17021011000001101,2016-12-12,1,158.88615
2019-04-01,EMIS,Midazolam_OromucSoln 7.5mg/1.5mlPfos S/F,0408020W0AAACAC,17021111000001100,2016-12-12,2,165.40215
2019-04-01,EMIS,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,6,8.69624
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,8,30.57323
2019-04-01,EMIS,Surg Suture W1615T Ethilon Non-Absorb Ster Polyam 6 Monof,20110000260,7291711000001104,2019-02-01,8,12.63557
2019-04-01,TPP,Midazolam_Oromuc Soln 5mg/1ml Pfos S/F,0408020W0AAABAB,17021011000001101,2016-12-12,1,158.88615
2019-04-01,TPP,Sildenafil_Tab Chble 100mg S/F,0704050Z0AAAPAP,22648811000001107,2017-10-04,1,2.07497
2019-04-01,TPP,Midazolam_OromucSoln 7.5mg/1.5mlPfos S/F,0408020W0AAACAC,17021111000001100,2016-12-12,2,165.40215
2019-04-01,EMIS,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,3,170.25997999999998
2019-04-01,EMIS,Midazolam_OromucSoln 2.5mg/0.5mlPfos S/F,0408020W0AAAAAA,17020911000001109,2016-12-12,1,152.38254
2019-04-01,TPP,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,3,170.25997999999998
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,4,30.52363
2019-04-01,TPP,Midazolam_OromucSoln 2.5mg/0.5mlPfos S/F,0408020W0AAAAAA,17020911000001109,2016-12-12,2,152.39494
2019-04-01,TPP,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,5,8.99356
2019-04-01,EMIS,Nifedipine_Cap 5mg,0206020R0AAAAAA,319222004,2019-02-18,1,0.70702
2019-04-01,EMIS,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,1,5.32677
2019-04-01,EMIS,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,2,5.33917
2019-04-01,EMIS,Silver Nit Caustic_Applic 75%,1307000Q0AAACAC,4870811000001105,2011-09-21,1,4.55343
2019-04-01,TPP,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,2,5.33917
2019-04-01,EMIS,Kliniderm fiber cmc 10cm x 10cm Wound Dress Protease Matrix,20031700246,32803511000001103,2019-06-01,1,13.20542
2019-04-01,EMIS,Emedastine_Eye Dps 0.5mg/ml,1104020X0AAAAAA,330543002,2017-04-30,2,13.60804
2019-04-01,Vision,Allevyn Gentle 5cm x 5cm Wound Dress Soft Polymer,20031600060,13117211000001108,2019-03-01,1,12.09052
2019-04-01,TPP,Nifedipine_Cap 5mg,0206020R0AAAAAA,319222004,2019-02-18,1,0.70702
2019-04-01,TPP,Hypromellose_Eye Dps 1%,1108010F0AAACAC,330783008,2017-04-11,1,0.88574
2019-04-01,EMIS,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,1,212.64087
2019-04-01,Vision,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,1,5.32677
2019-04-01,TPP,Allevyn Gentle 5cm x 5cm Wound Dress Soft Polymer,20031600060,13117211000001108,2019-03-01,1,12.07812
2019-04-01,EMIS,Nifedipine_Cap 10mg,0206020R0AAABAB,319223009,2019-03-18,1,0.86496
2019-04-01,TPP,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,1,5.32677
2019-04-01,EMIS,Emedastine_Eye Dps 0.5mg/ml,1104020X0AAAAAA,330543002,2017-04-30,1,13.59564
2019-04-01,EMIS,U100 Syrg Sle Use 1ml + 12mm Needle-Ster Hypod Syrg,21010900420,3481911000001109,2018-03-01,1,1.48965
2019-04-01,TPP,Allevyn Gentle 5cm x 5cm Wound Dress Soft Polymer,20031600060,13117211000001108,2019-03-01,1,12.09052
2019-04-01,EMIS,Salic Acid/Lactic Acid_Gel 11%/4%,1307000M0AAAXAX,18491111000001108,2018-10-04,1,5.36394
2019-04-01,TPP,Salic Acid/Lactic Acid_Gel 11%/4%,1307000M0AAAXAX,18491111000001108,2018-10-04,1,5.36394
2019-04-01,EMIS,Hypromellose_Eye Dps 1%,1108010F0AAACAC,330783008,2017-04-11,1,0.88574
2019-04-01,TPP,Silver Nit Caustic_Applic 75%,1307000Q0AAACAC,4870811000001105,2011-09-21,1,4.55343
2019-04-01,TPP,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,2,5.32677
2019-04-01,EMIS,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,212.65327000000002
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,7,38.17933
2019-04-01,EMIS,Salic Acid/Lactic Acid_Gel 11%/4%,1307000M0AAAXAX,18491111000001108,2018-10-04,2,5.37634
2019-04-01,EMIS,Midazolam_Oromuc Soln 5mg/1ml Pfos S/F,0408020W0AAABAB,17021011000001101,2016-12-12,3,198.72939
2019-04-01,EMIS,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,10,10.87031
2019-04-01,TPP,Silver Nit Caustic_Applic 75%,1307000Q0AAACAC,4870811000001105,2011-09-21,1,8.88297
2019-04-01,Vision,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,2,5.33917
2019-04-01,EMIS,U100 Syrg Sle Use 0.5ml + 12mm Needle-Ster Hypod Syrg,21010900410,3481511000001102,2018-03-01,1,1.47107
2019-04-01,EMIS,U100 Syrg Sle Use 1ml + 12mm Needle-Ster Hypod Syrg,21010900420,3481911000001109,2018-03-01,1,1.47725
2019-04-01,TPP,U100 Syrg Sle Use 1ml + 12mm Needle-Ster Hypod Syrg,21010900420,3481911000001109,2018-03-01,1,1.48965
2019-04-01,TPP,Rimexolone_Eye Dps 10mg/ml,1104010V0AAAAAA,330545009,2015-11-20,1,10.52966
2019-04-01,TPP,U100 Syrg Sle Use 0.5ml + 12mm Needle-Ster Hypod Syrg,21010900410,3481511000001102,2018-03-01,1,1.47107
2019-04-01,TPP,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,8,11.24195
2019-04-01,EMIS,Allevyn Gentle 5cm x 5cm Wound Dress Soft Polymer,20031600060,13117211000001108,2019-03-01,1,12.09052
2019-04-01,EMIS,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,3,212.66567
2019-04-01,EMIS,Gppe Ear Dps_Earex,1201030H0AAAEAE,4758511000001105,2013-01-01,1,1.61043
2019-04-01,EMIS,U100 Syrg Sle Use 0.5ml + 12mm Needle-Ster Hypod Syrg,21010900410,3481511000001102,2018-03-01,1,1.45867
2019-04-01,TPP,U100 Syrg Sle Use 0.5ml + 12mm Needle-Ster Hypod Syrg,21010900410,3481511000001102,2018-03-01,1,1.45867
2019-04-01,Vision,Carteolol HCl_Eye Dps 2%,1106000K0AAABAB,330630009,2017-09-19,1,15.62105
2019-04-01,TPP,Salic Acid/Lactic Acid_Gel 11%/4%,1307000M0AAAXAX,18491111000001108,2018-10-04,2,5.37634
2019-04-01,EMIS,Silver Nit Caustic_Applic 75%,1307000Q0AAACAC,4870811000001105,2011-09-21,1,8.88297
2019-04-01,EMIS,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,1,5.31437
2019-04-01,TPP,Silver Nit Caustic_Applic 75%,1307000Q0AAACAC,4870811000001105,2011-09-21,1,4.44103
2019-04-01,TPP,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,9,11.241940000000001
2019-04-01,EMIS,Salic Acid/Lactic Acid_Gel 11%/4%,1307000M0AAAXAX,18491111000001108,2018-10-04,1,5.35154
2019-04-01,EMIS,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,6,38.16694
2019-04-01,TPP,Acetic Acid_Ear Spy 2% 5ml,1201010B0AAAFAF,330900004,2019-05-08,9,38.204139999999995
2019-04-01,TPP,Nifedipine_Cap 10mg,0206020R0AAABAB,319223009,2019-03-18,1,0.86496
2019-04-01,TPP,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,1,13.47175
2019-04-01,TPP,Midazolam_OromucSoln 7.5mg/1.5mlPfos S/F,0408020W0AAACAC,17021111000001100,2016-12-12,2,248.09082
2019-04-01,TPP,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,255.05897
2019-04-01,TPP,Nifedipine_Cap 5mg,0206020R0AAAAAA,319222004,2019-02-18,1,0.81851
2019-04-01,TPP,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,255.04657
2019-04-01,EMIS,Kliniderm fiber cmc 5cm x 5cm Wound Dress Protease Matrix,20031700245,32802611000001109,2019-06-01,1,7.03629
2019-04-01,EMIS,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,1,255.04657
2019-04-01,TPP,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,3,255.07137
2019-04-01,EMIS,Midazolam_OromucSoln 7.5mg/1.5mlPfos S/F,0408020W0AAACAC,17021111000001100,2016-12-12,2,248.09082
2019-04-01,EMIS,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,2,255.05897
2019-04-01,EMIS,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,3,255.07137
2019-04-01,TPP,Sildenafil_Tab Chble 100mg S/F,0704050Z0AAAPAP,22648811000001107,2017-10-04,3,3.13106
2019-04-01,TPP,Midazolam_Oromuc Soln 5mg/1ml Pfos S/F,0408020W0AAABAB,17021011000001101,2016-12-12,3,238.34782
2019-04-01,TPP,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,1,13.03508
2019-04-01,TPP,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,4,13.49033
2019-04-01,TPP,Methotrexate_Inj 15mg/0.3ml Pfs,1001030U0AABGBG,15518011000001102,2014-06-30,1,184.75191
2019-04-01,EMIS,Nifedipine_Cap 5mg,0206020R0AAAAAA,319222004,2019-02-18,1,0.81851
2019-04-01,TPP,Sildenafil_Tab Chble 100mg S/F,0704050Z0AAAPAP,22648811000001107,2017-10-04,1,3.10626
2019-04-01,EMIS,Midazolam_Oromuc Soln 10mg/2ml Pfos S/F,0408020W0AAADAD,17020811000001104,2016-12-12,4,297.68946
2019-04-01,EMIS,Diltiazem HCl_Cap 60mg M/R,0206020C0AAAJAJ,319185009,2018-08-15,1,1.68165
2019-04-01,EMIS,Verapamil HCl_Cap 240mg M/R,0206020T0AAAKAK,318250009,2017-10-06,2,3.79249
2019-04-01,TPP,Nifedipine_Cap 5mg,0206020R0AAAAAA,319222004,2019-02-18,1,0.82689
2019-04-01,EMIS,Lubiprostone_Cap 24mcg,0106070C0AAAAAA,420819002,2019-01-08,1,13.90004
2019-04-01,TPP,Donepezil HCl_Orodisper Tab 10mg,0411000D0AAAIAI,20346711000001101,2018-10-29,2,3.10497
2019-04-01,TPP,Surg Suture W320 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000220,7292011000001109,2019-02-01,14,15.73872
2019-04-01,TPP,Nifedipine_Cap 10mg,0206020R0AAABAB,319223009,2019-03-18,1,1.05916
2019-04-01,EMIS,Nifedipine_Cap 10mg,0206020R0AAABAB,319223009,2019-03-18,1,1.17156
2019-04-01,EMIS,Salic Acid/Lactic Acid_Gel 11%/4%,1307000M0AAAXAX,18491111000001108,2018-10-04,2,8.05211
2019-04-01,EMIS,Surg Suture W319 Ethilon Non-Absorb Ster Polyam 6 Monof,20110000240,7291811000001107,2019-02-01,14,16.30546
2019-04-01,EMIS,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,2,7.996359999999999
2019-04-01,EMIS,Cefaclor_Cap 250mg,0501021A0AAAAAA,323791006,2019-02-18,1,4.62776
2019-04-01,TPP,Nedocromil Sod_Eye Dps Aq 2%,1104020N0AAAAAA,330529007,2018-04-04,3,7.99636
2019-04-01,EMIS,Salic Acid/Lactic Acid_Gel 11%/4%,1307000M0AAAXAX,18491111000001108,2018-10-04,1,8.03971
